时间,代码,名称,周K拉升信号,月K拉升信号
07:55:27,603779,威龙股份,False,False
07:55:28,603786,科博达,False,False
07:55:29,603787,新日股份,False,False
07:55:30,603797,联泰环保,False,False
07:55:39,603798,康普顿,False,False
07:55:39,603808,歌力思,False,False
07:55:40,603799,华友钴业,False,True
07:55:40,603809,豪能股份,False,False
07:55:42,603811,诚意药业,False,False
07:55:50,603817,海峡环保,False,False
07:55:50,603810,丰山集团,False,True
07:55:51,603833,欧派家居,False,False
07:55:52,603819,神力股份,False,False
07:55:54,603856,东宏股份,True,False
07:56:02,603859,能科科技,False,False
07:56:02,603855,华荣股份,False,True
07:56:02,603861,白云电器,False,False
07:56:04,603863,松炀资源,False,True
07:56:06,603867,新化股份,False,False
07:56:13,603879,永悦科技,False,False
07:56:13,603877,太平鸟,False,False
07:56:13,603885,吉祥航空,False,False
07:56:16,603886,元祖股份,False,False
07:56:18,603893,瑞芯微,False,False
07:56:24,603899,晨光股份,False,False
07:56:24,603901,永创智能,False,False
07:56:25,603903,中持股份,False,False
07:56:27,603909,建发合诚,False,False
07:56:29,603926,铁流股份,False,True
08:03:19,603927,中科软,False,False
08:03:20,603931,格林达,False,False
08:03:21,603933,睿能科技,False,False
08:03:22,603929,亚翔集成,True,False
08:03:24,603936,博敏电子,False,False
08:03:30,603939,益丰药房,False,False
08:03:31,603950,长源东谷,False,False
08:03:32,603956,威派格,False,False
08:03:35,603958,哈森股份,False,False
08:03:35,603966,法兰泰克,False,False
08:03:41,603967,中创物流,False,False
08:03:42,603969,银龙股份,False,False
08:03:44,603977,国泰集团,False,False
08:03:46,603976,正川股份,False,False
08:03:46,603979,金诚信,False,False
08:03:52,603978,深圳新星,True,False
08:03:53,603980,吉华集团,False,False
08:03:56,603983,丸美生物,False,True
08:03:57,603985,恒润股份,False,False
08:04:02,603987,康德莱,False,True
08:04:04,603988,中电电机,False,False
08:04:07,603989,艾华集团,True,False
08:04:07,603990,麦迪科技,False,False
08:04:08,603992,松霖科技,True,True
08:04:14,603993,洛阳钼业,False,True
08:04:16,603998,方盛制药,False,False
08:04:18,605005,合兴股份,False,True
08:04:18,605003,众望布艺,False,True
08:04:19,605006,山东玻纤,False,False
08:04:25,605009,豪悦护理,False,True
08:04:27,605011,杭州热电,False,False
08:04:29,605018,长华集团,True,False
08:04:29,605020,永和股份,True,False
08:04:31,605028,世茂能源,False,False
08:04:36,605033,美邦股份,False,False
08:04:38,605050,福然德,False,False
08:04:39,605055,迎丰股份,True,False
08:04:39,605056,咸亨国际,False,True
08:04:42,605060,联德股份,False,False
08:04:46,605069,正和生态,True,False
08:04:49,605088,冠盛股份,False,False
08:04:50,605099,共创草坪,False,False
08:04:50,605116,奥锐特,False,True
08:04:53,605111,新洁能,False,False
08:04:58,605108,同庆楼,False,False
08:05:00,605117,德业股份,False,False
08:05:00,605122,四方新材,False,False
08:05:02,605128,上海沿浦,False,True
08:05:04,605133,嵘泰股份,False,False
08:05:10,605151,西上海,False,False
08:05:11,605158,华达新材,False,False
08:05:11,605166,聚合顺,False,False
08:05:14,605168,三人行,False,False
08:05:17,605167,利柏特,False,False
08:05:21,605188,国光连锁,False,False
08:05:22,605179,一鸣食品,False,False
08:05:22,605189,富春染织,False,False
08:05:25,605196,华通线缆,False,True
08:05:29,605222,起帆电缆,False,False
08:05:33,605228,神通科技,False,False
08:05:33,605258,协和电子,False,False
08:05:34,605277,新亚电子,False,False
08:05:35,605287,德才股份,False,False
08:05:41,605288,凯迪股份,True,True
08:05:44,605337,李子园,False,True
08:05:44,605339,南侨食品,False,False
08:05:45,605366,宏柏新材,False,False
08:05:46,605368,蓝天燃气,False,False
08:05:52,605369,拱东医疗,False,False
08:05:54,605389,长龄液压,True,False
08:05:55,605500,森林包装,False,False
08:05:56,605499,东鹏饮料,False,False
08:05:57,605577,龙版传媒,False,False
08:06:07,300012,华测检测,False,False
08:06:07,300013,新宁物流,False,False
08:06:15,300008,天海防务,False,True
08:06:16,300009,安科生物,False,True
08:06:18,300014,亿纬锂能,False,False
08:06:19,300015,爱尔眼科,False,False
08:06:19,300016,北陆药业,False,False
08:06:26,300021,大禹节水,False,False
08:06:29,300025,华星创业,False,False
08:06:30,300030,阳普医疗,False,False
08:06:30,300032,金龙机电,False,False
08:06:36,300019,硅宝科技,True,True
08:06:41,300039,上海凯宝,False,False
08:06:41,300041,回天新材,False,False
08:06:47,300043,星辉娱乐,False,False
08:06:47,300034,钢研高纳,True,True
08:06:49,300036,超图软件,False,True
08:06:51,300045,华力创通,False,False
08:06:52,300047,天源迪科,False,False
08:09:31,300048,合康新能,False,False
08:09:31,300049,福瑞医科,False,False
08:09:33,300050,世纪鼎利,False,False
08:09:35,300051,琏升科技,False,False
08:09:36,300052,中青宝,False,False
08:09:42,300053,航宇微,False,False
08:09:43,300054,鼎龙股份,False,False
08:24:16,300055,万邦达,False,False
08:24:19,300095,华伍股份,False,False
08:24:19,300101,振芯科技,False,False
08:24:28,300149,睿智医药,False,False
08:24:30,300159,新研股份,False,False
08:24:30,300165,天瑞仪器,False,False
08:24:31,300177,中海达,False,False
08:24:32,300185,通裕重工,False,False
08:24:40,300203,聚光科技,False,False
08:24:41,300207,欣旺达,False,False
08:24:42,300231,银信科技,False,False
08:24:42,300264,佳创视讯,False,False
08:24:43,300266,兴源环境,False,False
08:24:52,300268,佳沃食品,False,False
08:24:52,300281,金明精机,False,False
08:24:53,300310,宜通世纪,False,False
08:24:54,300313,天山生物,False,False
08:24:54,300320,海达股份,False,False
08:25:04,300351,永贵电器,False,False
08:25:04,300354,东华测试,False,False
08:25:06,300355,蒙草生态,False,False
08:25:06,300357,我武生物,False,False
08:25:13,300353,东土科技,False,False
08:25:15,300358,楚天科技,False,False
08:25:15,300360,炬华科技,False,False
08:25:16,300363,博腾股份,False,False
08:25:16,300364,中文在线,False,False
08:25:25,300370,安控科技,False,True
08:25:25,300371,汇中股份,False,True
08:25:27,300374,中铁装配,False,False
08:25:27,300375,鹏翎股份,False,False
08:25:34,300369,绿盟科技,False,True
08:25:36,300376,易事特,False,True
08:25:38,300381,溢多利,False,False
08:25:38,300382,斯莱克,False,False
08:25:44,300384,三联虹普,False,False
08:25:46,300377,赢时胜,False,True
08:25:46,300386,飞天诚信,False,True
08:25:49,300389,艾比森,False,False
08:25:49,300390,天华新能,False,False
08:26:00,300399,天利科技,False,False
08:26:00,300401,花园生物,False,False
08:26:04,300394,天孚通信,True,False
08:26:06,300393,中来股份,False,True
08:26:08,300398,飞凯材料,True,False
08:26:11,300406,九强生物,False,False
08:26:11,300409,道氏技术,False,False
08:26:17,300417,南华仪器,False,False
08:26:19,300421,力星股份,False,True
08:26:21,300425,中建环能,False,False
08:26:24,300413,芒果超媒,False,True
08:26:28,300427,红相股份,False,True
08:26:28,300423,昇辉科技,True,False
08:26:32,300429,强力新材,False,False
08:26:38,300428,立中集团,False,True
08:26:38,300434,金石亚药,False,False
08:26:43,300436,广生堂,False,False
08:26:44,300432,富临精工,True,False
08:26:49,300440,运达科技,False,False
08:26:49,300439,美康生物,False,False
08:26:49,300433,蓝思科技,False,False
08:26:54,300441,鲍斯股份,False,False
08:26:59,300446,航天智造,False,True
08:27:04,300443,金雷股份,False,True
08:27:05,300459,汤姆猫,False,False
08:27:10,300455,航天智装,False,True
08:27:11,300450,先导智能,False,True
08:27:13,300463,迈克生物,False,True
08:27:16,300474,景嘉微,False,False
08:27:21,300479,神思电子,False,False
08:27:24,300486,东杰智能,True,False
08:27:24,300469,信息发展,False,True
08:27:27,300491,通合科技,False,False
08:27:32,300482,万孚生物,False,True
08:27:38,300500,启迪设计,False,False
08:27:41,300492,华图山鼎,False,True
08:27:43,300497,富祥股份,False,False
08:27:44,300498,温氏股份,False,False
08:27:49,300509,新美星,False,False
08:27:51,300513,恒实科技,False,True
08:27:52,300503,昊志机电,True,False
08:27:54,300518,新迅达,True,False
08:27:55,300523,辰安科技,False,True
08:28:00,300530,领湃科技,False,False
08:28:02,300532,今天国际,False,False
08:28:04,300534,陇神戎发,False,True
08:28:05,300546,雄帝科技,False,True
08:28:08,300539,横河精密,True,True
08:35:57,600000,浦发银行,False,False
08:35:58,600004,白云机场,False,True
08:35:59,600006,东风股份,False,True
08:36:01,600007,中国国贸,False,False
08:36:01,600008,首创环保,False,False
08:36:08,600011,华能国际,False,False
08:36:10,600012,皖通高速,False,False
08:36:10,600015,华夏银行,False,False
08:36:11,600010,包钢股份,False,True
08:36:17,600017,日照港,False,True
08:36:20,600019,宝钢股份,False,False
08:36:20,600020,中原高速,False,False
08:36:26,600022,山东钢铁,False,False
08:36:29,600025,华能水电,False,False
08:36:31,600026,中远海能,False,False
08:36:36,600028,中国石化,False,True
08:36:38,600030,中信证券,True,False
08:36:45,600033,福建高速,False,True
08:36:45,600032,浙江新能,False,True
08:36:48,600036,招商银行,False,False
08:36:54,600039,四川路桥,False,False
08:36:57,600048,保利发展,False,False
08:36:57,600038,中直股份,False,True
08:37:04,600052,东望时代,False,False
08:37:06,600054,黄山旅游,False,False
08:37:06,600055,万东医疗,False,True
08:37:13,600058,五矿发展,False,False
08:37:15,600059,古越龙山,False,False
08:37:16,600060,海信视像,False,False
08:37:22,600063,皖维高新,False,False
08:37:24,600064,南京高科,False,False
08:37:25,600066,宇通客车,False,False
08:37:31,600072,中船科技,False,True
08:37:34,600073,光明肉业,False,False
08:37:34,600075,新疆天业,False,True
08:37:40,600081,东风科技,False,False
08:37:43,600085,同仁堂,False,False
08:37:43,600088,中视传媒,False,True
08:37:49,600095,湘财股份,False,False
08:37:52,600096,云天化,False,True
08:37:53,600097,开创国际,False,True
08:37:58,600099,林海股份,False,False
08:37:59,600100,同方股份,False,True
08:38:01,600101,明星电力,False,True
08:38:02,600103,青山纸业,False,True
08:38:07,600105,永鼎股份,True,False
08:38:08,600106,重庆路桥,False,True
08:38:10,600108,亚盛集团,False,True
08:38:11,600109,国金证券,False,False
08:38:16,600110,诺德股份,False,False
08:38:17,600114,东睦股份,True,False
08:38:19,600115,中国东航,False,True
08:38:20,600117,西宁特钢,False,True
08:38:26,600120,浙江东方,False,True
08:38:27,600123,兰花科创,False,False
08:38:28,600125,铁龙物流,False,True
08:38:30,600127,金健米业,False,False
08:38:35,600128,苏豪弘业,False,True
08:38:36,600129,太极集团,False,False
08:38:37,600130,波导股份,False,False
08:38:39,600133,东湖高新,False,True
08:38:44,600135,乐凯胶片,False,True
08:38:46,600137,浪莎股份,False,False
08:38:47,600138,中青旅,False,False
08:38:49,600141,兴发集团,False,False
08:38:54,600149,廊坊发展,False,False
08:38:56,600150,中国船舶,False,False
08:38:57,600151,航天机电,False,True
08:38:58,600153,建发股份,False,False
08:50:43,600000,浦发银行,False,False
08:50:47,600008,首创环保,False,False
08:51:02,600012,皖通高速,False,False
08:51:02,600016,民生银行,False,False
08:51:09,600019,宝钢股份,False,False
08:51:09,600018,上港集团,False,False
08:51:12,600020,中原高速,False,False
08:51:12,600021,上海电力,False,True
08:51:19,600025,华能水电,False,False
08:51:19,600023,浙能电力,False,False
08:51:21,600026,中远海能,False,False
08:51:22,600027,华电国际,False,False
08:51:23,600028,中国石化,False,True
08:51:29,600029,南方航空,False,True
08:51:29,600030,中信证券,True,False
08:51:31,600031,三一重工,False,True
08:51:32,600032,浙江新能,False,True
08:51:33,600033,福建高速,False,False
08:51:38,600035,楚天高速,False,False
08:51:39,600036,招商银行,False,False
08:51:41,600037,歌华有线,False,False
08:51:42,600038,中直股份,False,True
08:51:43,600039,四川路桥,False,False
08:51:48,600048,保利发展,False,False
08:51:49,600050,中国联通,False,False
08:51:51,600051,宁波联合,False,False
08:51:52,600052,东望时代,False,False
08:51:53,600054,黄山旅游,False,True
08:51:57,600055,万东医疗,False,True
08:51:58,600056,中国医药,False,False
08:52:01,600057,厦门象屿,False,False
08:52:02,600058,五矿发展,False,False
08:52:03,600059,古越龙山,False,True
08:52:07,600060,海信视像,False,False
08:52:08,600061,国投资本,False,False
08:52:12,600062,华润双鹤,False,False
08:52:12,600063,皖维高新,False,False
08:52:14,600064,南京高科,False,True
09:09:35,600000,浦发银行,False,False
09:09:36,600004,白云机场,False,True
09:09:36,600006,东风股份,False,True
09:09:38,600007,中国国贸,False,False
09:09:39,600008,首创环保,False,False
09:09:45,600009,上海机场,False,False
09:09:46,600010,包钢股份,False,True
09:09:46,600011,华能国际,False,False
09:09:48,600012,皖通高速,False,False
09:09:49,600015,华夏银行,False,False
09:09:55,600016,民生银行,False,False
09:09:56,600017,日照港,False,True
09:09:56,600018,上港集团,False,False
09:09:58,600019,宝钢股份,False,False
09:09:59,600020,中原高速,False,False
09:10:04,600021,上海电力,False,True
09:10:05,600022,山东钢铁,False,False
09:10:05,600023,浙能电力,False,False
09:10:08,600025,华能水电,False,False
09:10:09,600026,中远海能,False,False
09:10:14,600027,华电国际,False,False
09:10:15,600028,中国石化,False,True
09:10:15,600029,南方航空,False,True
09:10:18,600030,中信证券,False,False
09:10:18,600031,三一重工,False,False
09:10:24,600032,浙江新能,False,True
09:10:25,600033,福建高速,False,True
09:10:25,600035,楚天高速,False,False
09:10:28,600036,招商银行,False,True
09:10:28,600037,歌华有线,False,False
09:10:34,600038,中直股份,False,True
09:10:34,600039,四川路桥,False,True
09:10:35,600048,保利发展,False,False
09:10:38,600051,宁波联合,False,True
09:10:38,600050,中国联通,False,False
09:10:44,600052,东望时代,False,False
09:10:44,600054,黄山旅游,False,True
09:10:45,600055,万东医疗,False,True
09:10:48,600057,厦门象屿,False,False
09:10:48,600056,中国医药,False,False
09:10:53,600058,五矿发展,False,False
09:10:54,600059,古越龙山,False,True
09:10:55,600060,海信视像,False,False
09:10:58,600061,国投资本,False,False
09:10:58,600062,华润双鹤,False,False
09:11:03,600064,南京高科,False,True
09:11:17,600075,新疆天业,False,True
09:11:17,600076,康欣新材,False,False
09:11:18,600078,澄星股份,False,False
09:11:18,600081,东风科技,False,True
09:11:25,600088,中视传媒,False,True
09:11:27,600089,特变电工,False,True
09:11:28,600094,大名城,False,False
09:11:28,600096,云天化,False,True
09:11:29,600095,湘财股份,False,False
09:11:35,600097,开创国际,False,False
